coin_id,date,open,high,low,close,volume
binancecoin,2026-03-03,637.2459716796875,641.4384155273438,621.8411254882812,633.8309326171875,1802590269
binancecoin,2026-03-04,633.8281860351562,665.103271484375,627.156494140625,657.8167724609375,2127945160
binancecoin,2026-03-05,657.8167724609375,664.6438598632812,646.8931884765625,647.6258544921875,1672800685
binancecoin,2026-03-06,647.622802734375,651.22705078125,626.0018310546875,627.2734375,1385900394
binancecoin,2026-03-07,627.2833862304688,629.9575805664062,619.0372924804688,620.0662841796875,1082294510
binancecoin,2026-03-08,620.0664672851562,623.7977294921875,609.404296875,612.0388793945312,1289759347
binancecoin,2026-03-09,612.0381469726562,642.1057739257812,611.7686157226562,634.5003662109375,1626567950
binancecoin,2026-03-10,634.542236328125,648.2969360351562,634.542236328125,642.606201171875,1565388544
solana,2025-03-10,126.43543243408203,131.24095153808594,115.91789245605469,118.291748046875,5519806938
solana,2025-03-11,118.29167175292969,128.14886474609375,113.189208984375,125.26394653320312,5259428587
solana,2025-03-12,125.26190185546875,130.6551055908203,121.36756134033203,126.58324432373047,4112201839
solana,2025-03-13,126.58324432373047,128.15863037109375,120.90947723388672,123.28614807128906,2871050068
solana,2025-03-14,123.2865982055664,135.6434783935547,123.11714935302734,133.31448364257812,3161542602
solana,2025-03-15,133.31324768066406,136.48133850097656,132.55995178222656,135.91253662109375,1844463215
solana,2025-03-16,135.9167938232422,136.468994140625,125.38740539550781,125.98810577392578,2456569508
solana,2025-03-17,125.98741912841797,130.52687072753906,125.86190032958984,128.16371154785156,2487364373
solana,2025-03-18,128.16134643554688,128.16134643554688,121.94453430175781,125.31269836425781,2534317858
solana,2025-03-19,125.31228637695312,135.92552185058594,124.29732513427734,135.572509765625,3539287974
solana,2025-03-20,135.57415771484375,135.77261352539062,126.85357666015625,127.49718475341797,2469659459
solana,2025-03-21,127.49885559082031,129.95623779296875,124.97737121582031,128.43031311035156,2370317364
solana,2025-03-22,128.429931640625,131.57618713378906,127.93255615234375,128.4849853515625,1442831196
solana,2025-03-23,128.48448181152344,133.9619598388672,128.34225463867188,132.5993194580078,1711242607
solana,2025-03-24,132.5993194580078,144.88308715820312,132.16180419921875,140.86927795410156,4207560020
solana,2025-03-25,140.87472534179688,147.05799865722656,138.3466796875,143.81707763671875,3585353324
solana,2025-03-26,143.81707763671875,145.3684844970703,136.1363525390625,137.28857421875,3083070981
solana,2025-03-27,137.29095458984375,140.1745147705078,135.92221069335938,138.34738159179688,2660348034
solana,2025-03-28,138.3472442626953,138.95281982421875,127.98094177246094,129.42315673828125,3532896573
solana,2025-03-29,129.4245147705078,130.38050842285156,123.07389068603516,124.587646484375,2253256988
solana,2025-03-30,124.58648681640625,126.6233901977539,123.3007583618164,124.64263153076172,1639017444
solana,2025-03-31,124.64402770996094,127.6968994140625,123.07923889160156,124.69412994384766,3206702485
solana,2025-04-01,124.6953353881836,130.0324249267578,123.94904327392578,126.68238067626953,2993289339
solana,2025-04-02,126.67960357666016,135.69578552246094,117.74427795410156,117.75762939453125,5399672438
solana,2025-04-03,117.74919891357422,120.78982543945312,112.47826385498047,117.06145477294922,4633002432
solana,2025-04-04,117.06481170654297,123.90060424804688,113.60323333740234,122.78688049316406,5182517335
solana,2025-04-05,122.78643035888672,122.78691101074219,117.18880462646484,120.25899505615234,1667996329
solana,2025-04-06,120.25850677490234,120.93267822265625,104.0041275024414,105.7120132446289,3822458629
solana,2025-04-07,105.7120132446289,111.47198486328125,96.58806610107422,106.90277862548828,8644174246
solana,2025-04-08,106.90526580810547,112.29893493652344,103.14452362060547,105.51219177246094,5353641480
solana,2025-04-09,105.50959014892578,120.47077178955078,101.43473815917969,119.05754089355469,7096350476
solana,2025-04-10,119.06228637695312,119.08255767822266,108.60169219970703,112.80392456054688,4310698523
solana,2025-04-11,112.80731964111328,122.39859008789062,112.1864242553711,121.53237915039062,3953610468
solana,2025-04-12,121.53269958496094,133.75885009765625,119.65934753417969,132.26055908203125,4089397536
solana,2025-04-13,132.26258850097656,133.5068359375,125.52386474609375,128.58079528808594,3818650340
solana,2025-04-14,128.5781707763672,135.18695068359375,128.23287963867188,129.3103790283203,4425565001
solana,2025-04-15,129.31101989746094,134.1931915283203,126.1368637084961,126.26313018798828,3272094237
solana,2025-04-16,126.26312255859375,133.59011840820312,123.72075653076172,131.44969177246094,4448562334
solana,2025-04-17,131.45022583007812,135.9093475341797,129.73309326171875,134.69874572753906,3504448606
solana,2025-04-18,134.70419311523438,135.868896484375,132.58799743652344,134.07350158691406,2142264993
solana,2025-04-19,134.07350158691406,140.0926055908203,133.69476318359375,139.75025939941406,2522912658
solana,2025-04-20,139.75289916992188,141.8303680419922,135.77146911621094,137.77459716796875,2796023398
solana,2025-04-21,137.77459716796875,142.66159057617188,134.1223602294922,136.7043914794922,4162691832
solana,2025-04-22,136.70184326171875,149.94924926757812,135.3777618408203,148.73941040039062,4659792312
solana,2025-04-23,148.74000549316406,153.86874389648438,147.45079040527344,151.15272521972656,4699152180
solana,2025-04-24,151.15394592285156,152.75404357910156,145.66134643554688,152.3036346435547,3903057847
solana,2025-04-25,152.32135009765625,156.04518127441406,150.12779235839844,150.91500854492188,4411923686
solana,2025-04-26,150.91726684570312,153.01953125,148.03741455078125,149.28936767578125,2128235815
solana,2025-04-27,149.28970336914062,150.20872497558594,145.7666015625,148.24583435058594,2015737709
solana,2025-04-28,148.2451629638672,153.20770263671875,144.89144897460938,147.8099365234375,3819502747
solana,2025-04-29,147.8099365234375,150.044189453125,145.16932678222656,146.42787170410156,2872743502
solana,2025-04-30,146.427490234375,148.20928955078125,140.71209716796875,147.64320373535156,3017472875
solana,2025-05-01,147.6449737548828,153.86590576171875,147.61297607421875,150.84658813476562,3224541533
solana,2025-05-02,150.8431396484375,151.73170471191406,147.45223999023438,148.05003356933594,2823970426
solana,2025-05-03,148.0498504638672,148.95945739746094,146.1094970703125,146.79605102539062,1567415096
solana,2025-05-04,146.79595947265625,147.68251037597656,143.82241821289062,143.98306274414062,1636835620
solana,2025-05-05,143.98593139648438,147.61659240722656,142.89988708496094,146.69664001464844,2238980623
solana,2025-05-06,146.69577026367188,147.0896453857422,141.6705322265625,146.7664031982422,2728680947
solana,2025-05-07,146.7668914794922,149.33984375,144.88270568847656,147.2137451171875,4316881378
solana,2025-05-08,147.21726989746094,163.9750518798828,147.2141876220703,163.96078491210938,6372889923
solana,2025-05-09,163.96023559570312,175.86207580566406,161.24777221679688,172.82827758789062,7452318987
solana,2025-05-10,172.82769775390625,178.5718536376953,168.92941284179688,177.62181091308594,4012477696
solana,2025-05-11,177.62289428710938,179.62252807617188,169.7177276611328,173.02645874023438,4025374577
solana,2025-05-12,173.03668212890625,180.9514923095703,169.07826232910156,174.24789428710938,6940951587
solana,2025-05-13,174.24620056152344,184.70140075683594,166.80731201171875,184.00625610351562,5170161208
solana,2025-05-14,184.0063018798828,184.7181854248047,173.7317352294922,176.709228515625,4610872279
solana,2025-05-15,176.7086639404297,178.10504150390625,167.28016662597656,169.00999450683594,4347587992
solana,2025-05-16,169.0146942138672,173.95809936523438,166.75723266601562,167.33395385742188,3495576096
solana,2025-05-17,167.33395385742188,169.76828002929688,164.22494506835938,165.9308319091797,2783616834
solana,2025-05-18,165.93197631835938,176.4924774169922,165.51353454589844,173.89871215820312,3866092629
solana,2025-05-19,173.83578491210938,173.83853149414062,159.64749145507812,166.86422729492188,4498613127
solana,2025-05-20,166.8642120361328,172.86056518554688,164.77964782714844,168.4836883544922,3787047019
solana,2025-05-21,168.48411560058594,175.5224151611328,166.30487060546875,173.68173217773438,5254974027
solana,2025-05-22,173.6822052001953,180.54624938964844,172.7552490234375,179.69094848632812,4913432701
solana,2025-05-23,179.69146728515625,187.27975463867188,173.5706329345703,173.82542419433594,7488253558
solana,2025-05-24,173.8404083251953,178.1427459716797,172.79171752929688,176.0424041748047,3002798120
solana,2025-05-25,176.03448486328125,176.72129821777344,169.3577880859375,175.72547912597656,3395309315
solana,2025-05-26,175.7256622314453,178.97799682617188,173.7002410888672,174.90789794921875,2872898398
solana,2025-05-27,174.90769958496094,179.2212677001953,171.57545471191406,176.815185546875,3737068836
solana,2025-05-28,176.8146514892578,177.37599182128906,169.10569763183594,172.18955993652344,3454599629
solana,2025-05-29,172.1905975341797,175.1842803955078,166.25851440429688,166.5881805419922,3480369993
solana,2025-05-30,166.5934295654297,167.3471221923828,156.03465270996094,156.23471069335938,4458908034
solana,2025-05-31,156.23594665527344,157.9366912841797,152.441650390625,156.63894653320312,2817151487
solana,2025-06-01,156.6378936767578,157.82785034179688,150.84341430664062,157.7845458984375,2554572841
solana,2025-06-02,157.7837371826172,158.89463806152344,151.99745178222656,156.99806213378906,3070599881
solana,2025-06-03,156.9980926513672,163.39369201660156,154.70765686035156,155.34317016601562,3739800274
solana,2025-06-04,155.3417205810547,157.85304260253906,153.17564392089844,153.35964965820312,2694510572
solana,2025-06-05,153.3593292236328,154.5604248046875,141.90293884277344,144.54295349121094,4691163987
solana,2025-06-06,144.54290771484375,152.02252197265625,144.44039916992188,147.9131317138672,2780168622
solana,2025-06-07,147.90805053710938,152.82553100585938,147.18727111816406,150.13406372070312,1895979261
solana,2025-06-08,150.13389587402344,155.04188537597656,148.22442626953125,152.4300994873047,1928262265
solana,2025-06-09,152.4300994873047,161.4990997314453,149.8399200439453,161.08865356445312,3689102023
solana,2025-06-10,161.09471130371094,165.53392028808594,156.84259033203125,165.02816772460938,4891108456
solana,2025-06-11,165.02816772460938,168.0181121826172,159.42578125,161.0558624267578,5292694830
solana,2025-06-12,161.0558624267578,161.20278930664062,152.23741149902344,152.7896728515625,3655760294
solana,2025-06-13,152.78704833984375,152.78704833984375,141.43714904785156,148.62835693359375,6346327306
solana,2025-06-14,148.63223266601562,148.64666748046875,142.22569274902344,144.7637481689453,2159011897
solana,2025-06-15,144.76339721679688,153.21786499023438,144.36363220214844,152.81439208984375,3600058127
solana,2025-06-16,152.81439208984375,158.60787963867188,150.8699951171875,150.8699951171875,4629439778
solana,2025-06-17,150.8648681640625,154.14801025390625,145.87115478515625,147.7498016357422,4505742897
solana,2025-06-18,147.74905395507812,149.15914916992188,143.96722412109375,146.35311889648438,3507323344
solana,2025-06-19,146.3552703857422,147.78707885742188,143.11187744140625,147.07147216796875,2754965137
solana,2025-06-20,147.07290649414062,148.71890258789062,136.5124053955078,140.16859436035156,4112242022
solana,2025-06-21,140.1680450439453,142.49974060058594,132.41424560546875,135.1610107421875,3335622844
solana,2025-06-22,135.19635009765625,137.55213928222656,126.82627868652344,131.61569213867188,4990284543
solana,2025-06-23,131.61585998535156,146.59849548339844,131.16085815429688,144.8467254638672,5742740781
solana,2025-06-24,144.8467254638672,146.5894775390625,142.56668090820312,145.95452880859375,3709899362
solana,2025-06-25,145.95350646972656,147.77401733398438,142.55795288085938,143.505126953125,3095794422
solana,2025-06-26,143.5052947998047,147.7301483154297,138.8082275390625,139.0598602294922,3480832173
solana,2025-06-27,139.05978393554688,144.4037322998047,137.79420471191406,142.1914825439453,3327165986
solana,2025-06-28,142.19203186035156,152.43739318847656,141.3493194580078,150.8275604248047,2847495210
solana,2025-06-29,150.82598876953125,154.42337036132812,149.532470703125,153.35308837890625,2462940245
solana,2025-06-30,153.35308837890625,159.63160705566406,149.61244201660156,154.7353057861328,4752163067
solana,2025-07-01,154.7350311279297,155.34742736816406,145.212890625,146.9266357421875,3599415509
solana,2025-07-02,146.92874145507812,154.4098358154297,146.232177734375,152.22763061523438,3941952132
solana,2025-07-03,152.2285614013672,156.1884765625,150.15145874023438,152.40179443359375,3748228101
solana,2025-07-04,152.4020233154297,153.55760192871094,145.45196533203125,147.76364135742188,3575641174
solana,2025-07-05,147.76290893554688,148.59071350097656,146.07684326171875,147.64144897460938,1579874806
solana,2025-07-06,147.64146423339844,153.38705444335938,146.8997344970703,151.87294006347656,2921512526
solana,2025-07-07,151.8733367919922,153.27696228027344,147.78939819335938,148.87234497070312,3661294298
solana,2025-07-08,148.87196350097656,152.79660034179688,147.9498748779297,151.81039428710938,3885408944
solana,2025-07-09,151.81039428710938,157.88002014160156,150.69989013671875,157.28150939941406,4759358090
solana,2025-07-10,157.28150939941406,165.0765838623047,156.0460662841797,164.06277465820312,5703252463
solana,2025-07-11,164.06253051757812,167.92196655273438,160.06564331054688,162.8833770751953,7095844188
solana,2025-07-12,162.8833770751953,163.84532165527344,157.99803161621094,160.68484497070312,3795297694
solana,2025-07-13,160.68484497070312,163.9575958251953,159.9158477783203,161.1940155029297,3865898680
solana,2025-07-14,161.1940155029297,168.33612060546875,160.7777862548828,162.2752227783203,7130680773
solana,2025-07-15,162.27561950683594,164.12208557128906,157.60275268554688,163.950439453125,6533486768
solana,2025-07-16,163.950439453125,175.83580017089844,161.69142150878906,173.70848083496094,8415349750
solana,2025-07-17,173.70848083496094,178.0684356689453,169.03152465820312,175.7930450439453,7913250794
solana,2025-07-18,175.79193115234375,184.36900329589844,173.91468811035156,177.38197326660156,8439352014
solana,2025-07-19,177.3819122314453,178.369384765625,174.31314086914062,177.07012939453125,4074891432
solana,2025-07-20,177.07049560546875,183.31976318359375,176.52830505371094,181.54603576660156,6503778374
solana,2025-07-21,181.54525756835938,198.91555786132812,178.56219482421875,195.9942626953125,11211509986
solana,2025-07-22,195.98789978027344,205.87147521972656,194.2823028564453,205.70054626464844,14508715185
solana,2025-07-23,205.71124267578125,205.75608825683594,184.32736206054688,189.54293823242188,10671351702
solana,2025-07-24,189.539306640625,191.88336181640625,179.94815063476562,182.60606384277344,8921891799
solana,2025-07-25,182.60394287109375,186.78858947753906,176.41354370117188,186.7796630859375,8613557362
solana,2025-07-26,186.77980041503906,189.64695739746094,184.5326690673828,184.91387939453125,3756183776
solana,2025-07-27,184.91197204589844,190.44314575195312,184.74012756347656,188.73348999023438,4713357652
solana,2025-07-28,188.7321014404297,194.65802001953125,182.36875915527344,182.54156494140625,7456216270
solana,2025-07-29,182.55848693847656,186.4884490966797,178.57058715820312,181.33531188964844,5430304723
solana,2025-07-30,181.33531188964844,182.3795166015625,172.34226989746094,177.6940155029297,6074764559
solana,2025-07-31,177.69378662109375,182.48248291015625,171.85279846191406,172.42434692382812,5443530167
solana,2025-08-01,172.4171142578125,172.4171142578125,159.78857421875,162.87709045410156,8200357157
solana,2025-08-02,162.87709045410156,165.1070098876953,156.0843505859375,158.48301696777344,4455060056
solana,2025-08-03,158.48341369628906,162.8240509033203,156.87167358398438,161.95497131347656,3702562222
solana,2025-08-04,161.9629669189453,169.71173095703125,161.43699645996094,169.42568969726562,4977909460
solana,2025-08-05,169.4277801513672,171.56015014648438,161.64089965820312,164.096435546875,4979304041
solana,2025-08-06,164.09857177734375,169.86183166503906,161.40118408203125,168.1757354736328,3851544154
solana,2025-08-07,168.17543029785156,175.48870849609375,166.89454650878906,175.4854278564453,5177005321
solana,2025-08-08,175.48545837402344,179.35963439941406,173.70159912109375,176.76329040527344,6565011386
solana,2025-08-09,176.76312255859375,183.14248657226562,176.7598419189453,180.18234252929688,5297615193
solana,2025-08-10,180.18289184570312,185.916748046875,177.99513244628906,182.90301513671875,6719478867
solana,2025-08-11,182.9030303955078,186.6573028564453,173.68667602539062,174.97781372070312,7353962794
solana,2025-08-12,174.9778289794922,193.4408416748047,173.8356170654297,191.85682678222656,8611505118
solana,2025-08-13,191.85682678222656,204.4700164794922,191.49545288085938,201.59042358398438,11831412257
solana,2025-08-14,201.58673095703125,209.66685485839844,187.7833709716797,192.58595275878906,14664456934
solana,2025-08-15,192.5877685546875,198.13832092285156,183.76400756835938,185.7412567138672,7685764515
solana,2025-08-16,185.7395477294922,189.98114013671875,185.45777893066406,189.76699829101562,3716008732
solana,2025-08-17,189.76585388183594,195.4407958984375,187.7236785888672,191.16482543945312,4221788171
solana,2025-08-18,191.16448974609375,191.35415649414062,180.4141082763672,183.0698699951172,6328028844
solana,2025-08-19,183.06968688964844,185.7837371826172,175.99241638183594,176.11227416992188,5990636025
solana,2025-08-20,176.11387634277344,187.68954467773438,176.10101318359375,187.5863037109375,6283111574
solana,2025-08-21,187.5863037109375,189.40052795410156,179.7133331298828,180.28062438964844,5379108039
solana,2025-08-22,180.27969360351562,201.93734741210938,177.47476196289062,200.64744567871094,10256417346
solana,2025-08-23,200.6461639404297,207.83900451660156,195.37184143066406,203.93673706054688,7845395369
solana,2025-08-24,203.93714904785156,211.76023864746094,201.7071990966797,205.8523712158203,11456987571
solana,2025-08-25,205.85543823242188,213.00613403320312,186.02505493164062,187.2784423828125,13048248034
solana,2025-08-26,187.26841735839844,197.84652709960938,186.17344665527344,195.90509033203125,8032115173
solana,2025-08-27,195.906005859375,211.85757446289062,194.0631103515625,202.92337036132812,12883119559
solana,2025-08-28,202.9257049560547,216.08740234375,202.00714111328125,214.4056396484375,12079041801
solana,2025-08-29,214.40133666992188,217.83670043945312,200.43594360351562,205.22000122070312,14055051455
solana,2025-08-30,205.2144775390625,206.80039978027344,197.89419555664062,202.86013793945312,5828701739
solana,2025-08-31,202.85719299316406,206.5069580078125,200.6566925048828,200.86354064941406,5028997406
solana,2025-09-01,200.8618621826172,204.2178497314453,194.37802124023438,197.10833740234375,7253329838
solana,2025-09-02,197.10958862304688,209.48153686523438,197.09365844726562,209.48153686523438,8625200488
solana,2025-09-03,209.4827880859375,212.82351684570312,207.58407592773438,210.74630737304688,6966454259
solana,2025-09-04,210.74630737304688,211.79501342773438,202.12701416015625,202.5601806640625,5241887525
solana,2025-09-05,202.54673767089844,209.8600616455078,201.1800079345703,203.49851989746094,7780086538
solana,2025-09-06,203.49851989746094,204.5575408935547,199.64039611816406,200.24630737304688,3057210360
solana,2025-09-07,200.2473602294922,207.86734008789062,200.22850036621094,206.4681854248047,4153166545
solana,2025-09-08,206.46453857421875,216.8997802734375,205.7173614501953,214.1864013671875,10019366594
solana,2025-09-09,214.18653869628906,219.52349853515625,211.1582489013672,217.2506866455078,8798692220
solana,2025-09-10,217.25039672851562,225.51246643066406,215.27252197265625,223.98690795898438,9070263027
solana,2025-09-11,223.98568725585938,228.90882873535156,222.025146484375,228.7561798095703,9580815361
solana,2025-09-12,228.75624084472656,243.78890991210938,228.2635498046875,242.30328369140625,13008621197
solana,2025-09-13,242.3009796142578,244.14328002929688,236.47329711914062,242.5959014892578,7478581447
solana,2025-09-14,242.59559631347656,249.12413024902344,240.21392822265625,240.5576934814453,9358190854
solana,2025-09-15,240.548095703125,244.0004119873047,230.4840087890625,234.35755920410156,10017744936
solana,2025-09-16,234.35922241210938,240.6835174560547,231.8729705810547,236.9895782470703,7521208086
solana,2025-09-17,236.97752380371094,246.4639434814453,232.7739715576172,244.85745239257812,10420751509
solana,2025-09-18,244.85130310058594,253.20989990234375,242.90658569335938,247.6371307373047,9258651570
solana,2025-09-19,247.63824462890625,248.50660705566406,235.87193298339844,238.55270385742188,7513642552
solana,2025-09-20,238.5497589111328,240.99896240234375,237.17776489257812,239.5924835205078,3518711912
solana,2025-09-21,239.5933074951172,241.80892944335938,235.71669006347656,236.57545471191406,3513052984
solana,2025-09-22,236.57421875,236.8692626953125,216.9177703857422,220.49644470214844,12102727916
solana,2025-09-23,220.50390625,221.3500518798828,212.8028564453125,213.71730041503906,7373425460
solana,2025-09-24,213.71072387695312,216.38018798828125,206.0406036376953,211.75625610351562,8377116522
solana,2025-09-25,211.75344848632812,212.4007568359375,192.08314514160156,192.38076782226562,12314273479
solana,2025-09-26,192.39796447753906,205.415283203125,191.12664794921875,205.35255432128906,10334548744
solana,2025-09-27,205.34518432617188,205.39913940429688,200.2690887451172,203.5833282470703,4016294139
solana,2025-09-28,203.58323669433594,210.89622497558594,198.3204345703125,210.7377471923828,4467879569
solana,2025-09-29,210.73973083496094,214.6881103515625,205.1308135986328,213.05340576171875,6886600486
solana,2025-09-30,213.0449676513672,213.50680541992188,204.56564331054688,208.7431182861328,6873718512
solana,2025-10-01,208.7422332763672,221.67587280273438,206.62066650390625,221.67587280273438,8264703260
solana,2025-10-02,221.69473266601562,234.86058044433594,219.85984802246094,234.85687255859375,9665302715
solana,2025-10-03,234.85398864746094,236.7911834716797,227.67674255371094,233.00196838378906,9289248668
solana,2025-10-04,233.0009765625,233.90084838867188,224.4738311767578,228.00320434570312,4553115834
solana,2025-10-05,228.00250244140625,236.77723693847656,226.89816284179688,228.6011962890625,7132874650
solana,2025-10-06,228.60110473632812,237.32254028320312,227.998046875,232.5160369873047,7521265450
solana,2025-10-07,232.5147705078125,235.08648681640625,220.45469665527344,220.4827117919922,9339230314
solana,2025-10-08,220.4855499267578,229.5643310546875,218.18418884277344,229.10121154785156,7198664384
solana,2025-10-09,229.0968780517578,229.31578063964844,217.19894409179688,220.99107360839844,7901186012
solana,2025-10-10,220.99305725097656,224.25440979003906,174.06973266601562,188.6638641357422,16784427014
solana,2025-10-11,188.63890075683594,190.87913513183594,173.75479125976562,178.05416870117188,12850012618
solana,2025-10-12,178.0561981201172,198.8739776611328,173.52139282226562,197.508544921875,11797041281
solana,2025-10-13,197.51219177246094,209.2491912841797,191.9441680908203,208.36729431152344,11469454798
solana,2025-10-14,208.36355590820312,211.10504150390625,191.6710205078125,202.46034240722656,13600198608
solana,2025-10-15,202.4618682861328,208.33116149902344,192.70005798339844,194.02186584472656,9867608882
solana,2025-10-16,194.02186584472656,197.95574951171875,182.2513427734375,184.68894958496094,10042886154
solana,2025-10-17,184.6862030029297,187.42857360839844,174.74417114257812,182.0347900390625,10401735741
solana,2025-10-18,182.03616333007812,188.26788330078125,182.02398681640625,187.66029357910156,4108902789
solana,2025-10-19,187.66029357910156,192.2006072998047,183.458251953125,187.79820251464844,4863227045
solana,2025-10-20,187.79830932617188,194.34115600585938,184.046630859375,189.75067138671875,6103945646
solana,2025-10-21,189.7620391845703,197.37448120117188,183.31324768066406,185.66627502441406,8186574439
solana,2025-10-22,185.66732788085938,187.32662963867188,177.6731414794922,180.14813232421875,7337365275
solana,2025-10-23,180.14813232421875,193.17556762695312,179.80087280273438,191.38827514648438,6358339771
solana,2025-10-24,191.3885955810547,195.3123321533203,189.10888671875,193.5602264404297,5855077941
solana,2025-10-25,193.56082153320312,195.08335876464844,191.60333251953125,194.04037475585938,3170047006
solana,2025-10-26,194.03758239746094,200.6212158203125,192.1607666015625,200.02862548828125,4753310567
solana,2025-10-27,200.02748107910156,205.02005004882812,197.59854125976562,198.74171447753906,6714497027
solana,2025-10-28,198.74099731445312,203.83175659179688,191.38519287109375,194.4427947998047,8093133805
solana,2025-10-29,194.43362426757812,201.6774444580078,190.6092071533203,194.41087341308594,8057327834
solana,2025-10-30,194.40017700195312,198.0394744873047,179.2217254638672,184.62442016601562,8688393422
solana,2025-10-31,184.6289520263672,189.85353088378906,184.02078247070312,187.20947265625,5699604751
solana,2025-11-01,187.20925903320312,187.34556579589844,184.0620880126953,186.3800506591797,2742470897
solana,2025-11-02,186.37965393066406,188.1415252685547,182.82925415039062,187.8259735107422,3213989849
solana,2025-11-03,187.8260498046875,188.7412109375,163.5452880859375,166.0906982421875,10083921329
solana,2025-11-04,166.0955352783203,168.20030212402344,146.7495574951172,155.40318298339844,11720472283
solana,2025-11-05,155.3994598388672,163.65786743164062,147.89247131347656,162.56607055664062,7278004532
solana,2025-11-06,162.56338500976562,162.779296875,153.79432678222656,155.06591796875,5543550041
solana,2025-11-07,155.06640625,164.09254455566406,150.44387817382812,161.7081756591797,6565811742
solana,2025-11-08,161.70852661132812,164.70510864257812,156.08547973632812,158.10250854492188,3777278818
solana,2025-11-09,158.1029815673828,166.2310333251953,155.38453674316406,164.45384216308594,4538025398
solana,2025-11-10,164.45126342773438,170.15528869628906,163.8563995361328,167.36700439453125,5424364139
solana,2025-11-11,167.36734008789062,171.6073455810547,154.26486206054688,154.56832885742188,6202061657
solana,2025-11-12,154.56333923339844,161.01406860351562,151.46876525878906,153.2620391845703,5979682267
solana,2025-11-13,153.2600555419922,156.98609924316406,141.3976593017578,145.1084747314453,7354986019
solana,2025-11-14,145.1084747314453,145.46722412109375,136.0413360595703,138.67660522460938,8170562276
solana,2025-11-15,138.67660522460938,143.59059143066406,138.67660522460938,139.5352020263672,3449336899
solana,2025-11-16,139.5326690673828,143.15945434570312,134.96566772460938,137.26573181152344,4722106857
solana,2025-11-17,137.26535034179688,142.46754455566406,129.01918029785156,130.8482666015625,7330608944
solana,2025-11-18,130.84869384765625,141.83172607421875,129.3094024658203,140.71438598632812,7400753648
solana,2025-11-19,140.71438598632812,142.47825622558594,130.64390563964844,136.76695251464844,6005404886
solana,2025-11-20,136.76776123046875,144.3306121826172,131.38912963867188,133.51715087890625,8497498957
solana,2025-11-21,133.5139617919922,134.7876434326172,122.27206420898438,128.50050354003906,10081815694
solana,2025-11-22,128.49856567382812,129.64389038085938,125.40487670898438,127.55120086669922,3490973210
solana,2025-11-23,127.55113220214844,133.32691955566406,127.55113220214844,130.70506286621094,3820042054
solana,2025-11-24,130.70603942871094,139.48390197753906,128.54151916503906,138.37135314941406,6046925667
solana,2025-11-25,138.37889099121094,140.3466339111328,133.5081329345703,138.89114379882812,4512057787
solana,2025-11-26,138.88987731933594,144.47103881835938,135.63246154785156,143.01219177246094,5361639551
solana,2025-11-27,143.0125274658203,144.1732177734375,140.6957550048828,140.84640502929688,3419017564
solana,2025-11-28,140.8464813232422,143.30421447753906,136.28543090820312,137.39019775390625,4865188881
solana,2025-11-29,137.39064025878906,137.8857879638672,135.1206817626953,136.0817108154297,2428334173
solana,2025-11-30,136.0821075439453,139.93711853027344,133.5648193359375,133.5648193359375,3123775023
solana,2025-12-01,133.5648193359375,133.60720825195312,123.31387329101562,126.70902252197266,6212210725
solana,2025-12-02,126.7086181640625,140.66482543945312,126.1412582397461,138.67420959472656,6173683503
solana,2025-12-03,138.673095703125,145.73007202148438,137.94105529785156,144.89849853515625,5809364566
solana,2025-12-04,144.89154052734375,146.7203826904297,138.0679931640625,139.0145263671875,4304817495
solana,2025-12-05,139.01397705078125,140.3798828125,131.1352996826172,133.322998046875,4557254539
solana,2025-12-06,133.32437133789062,134.06983947753906,131.50657653808594,132.34844970703125,2061286212
solana,2025-12-07,132.34986877441406,136.23268127441406,128.2851104736328,132.09356689453125,3824892147
solana,2025-12-08,132.0959930419922,139.2073516845703,131.67465209960938,133.27822875976562,4710407082
solana,2025-12-09,133.27833557128906,144.74278259277344,131.8707275390625,137.901611328125,5869893316
solana,2025-12-10,137.90609741210938,142.44235229492188,135.8628692626953,136.46902465820312,5949930252
solana,2025-12-11,136.46376037597656,137.67807006835938,129.38401794433594,136.37156677246094,5833676784
solana,2025-12-12,136.36993408203125,139.98731994628906,130.67987060546875,132.3242950439453,5282060650
solana,2025-12-13,132.32403564453125,134.24513244628906,131.98580932617188,133.24746704101562,2024059188
solana,2025-12-14,133.24761962890625,133.5909881591797,128.9016571044922,129.48109436035156,2489001258
solana,2025-12-15,129.48333740234375,134.71762084960938,123.998046875,127.75711822509766,5120043768
solana,2025-12-16,127.75730895996094,129.9452667236328,125.45384979248047,129.25120544433594,3918682307
solana,2025-12-17,129.25282287597656,133.4417724609375,121.55805206298828,123.11980438232422,5452646038
solana,2025-12-18,123.12610626220703,128.76417541503906,117.31623077392578,119.57015228271484,5835673225
solana,2025-12-19,119.57015228271484,127.5052261352539,117.79812622070312,126.1927490234375,5045203467
solana,2025-12-20,126.19405364990234,126.76323699951172,125.39103698730469,125.80903625488281,1703857955
solana,2025-12-21,125.81024169921875,126.45636749267578,123.60157775878906,125.99150085449219,2335972346
solana,2025-12-22,125.99151611328125,128.38507080078125,124.4066162109375,125.80123138427734,3657779407
solana,2025-12-23,125.80123138427734,126.73116302490234,122.32801818847656,123.85721588134766,3084149409
solana,2025-12-24,123.85684204101562,124.10684204101562,120.78385925292969,122.45860290527344,2313559221
